time,open,high,low,close,tick_volume,spread,real_volume
2020-01-01,3235.67,3238.94,3233.11,3236.22,695,136,0
2020-01-02,3235.85,3261.92,3234.09,3259.51,12463,114,0
2020-01-03,3259.74,3261.25,3205.57,3234.15,24741,123,0
2020-01-05,3219.6,3222.97,3214.56,3222.75,1289,137,0
2020-01-06,3221.83,3248.27,3207.8,3241.55,19991,116,0
2020-01-07,3241.74,3253.31,3195.06,3202.37,21429,116,0
2020-01-08,3191.11,3266.63,3180.31,3260.28,29298,127,0
2020-01-09,3261.28,3277.3,3256.37,3276.68,16817,116,0
2020-01-10,3276.45,3285.62,3259.41,3262.08,14117,111,0
2020-01-12,3266.16,3270.2,3265.07,3266.32,493,153,0
2020-01-13,3267.16,3293.17,3265.72,3292.93,12753,114,0
2020-01-14,3294.2,3295.94,3274.78,3278.56,18783,118,0
2020-01-15,3280.37,3299.0,3277.97,3296.56,17411,119,0
2020-01-16,3296.63,3322.86,3294.43,3319.42,12847,117,0
2020-01-17,3318.73,3329.78,3316.54,3323.21,11459,118,0
2020-01-19,3323.85,3328.02,3323.21,3328.02,451,156,0
2020-01-20,3328.16,3328.49,3319.01,3323.31,6479,115,0
2020-01-21,3323.56,3330.1,3307.87,3321.0,17780,121,0
2020-01-22,3322.39,3337.94,3314.41,3315.01,19184,117,0
2020-01-23,3315.06,3332.18,3301.9,3330.78,21560,121,0
2020-01-24,3330.52,3337.31,3281.19,3291.47,20554,122,0
2020-01-26,3267.66,3268.13,3253.43,3259.99,1617,143,0
2020-01-27,3263.45,3269.94,3234.7,3248.62,23785,124,0
2020-01-28,3249.63,3286.18,3243.47,3276.16,19779,123,0
2020-01-29,3275.95,3293.44,3266.58,3274.32,17556,109,0
2020-01-30,3273.56,3295.83,3240.9,3289.93,26398,109,0
2020-01-31,3287.91,3298.13,3213.43,3227.97,26292,106,0
2020-02-02,3233.09,3236.43,3226.7,3232.68,1359,119,0
2020-02-03,3233.66,3267.81,3231.82,3242.49,24400,110,0
2020-02-04,3247.91,3306.2,3246.06,3295.4,18740,111,0
2020-02-05,3297.64,3339.49,3289.73,3334.9,22072,108,0
2020-02-06,3334.2,3358.1,3333.17,3349.11,17977,108,0
2020-02-07,3348.17,3348.67,3321.25,3323.38,18900,113,0
2020-02-09,3322.89,3329.6,3304.32,3311.84,1431,129,0
2020-02-10,3312.55,3353.82,3312.13,3352.02,17373,112,0
2020-02-11,3351.49,3374.87,3351.35,3361.69,13176,108,0
2020-02-12,3361.83,3382.29,3356.66,3367.56,12527,106,0
2020-02-13,3367.81,3384.61,3348.55,3373.65,17542,106,0
2020-02-14,3373.83,3387.89,3365.14,3381.54,12356,104,0
2020-02-16,3387.79,3389.48,3386.65,3388.01,408,123,0
2020-02-17,3387.78,3392.79,3372.27,3376.3,6825,103,0
2020-02-18,3376.13,3377.83,3355.36,3377.8,14148,104,0
2020-02-19,3378.04,3393.61,3372.24,3391.82,10329,104,0
2020-02-20,3391.84,3397.28,3339.45,3355.85,23369,105,0
2020-02-21,3356.93,3365.84,3328.28,3338.27,26161,109,0
2020-02-23,3305.49,3306.97,3289.82,3298.34,1661,118,0
2020-02-24,3298.59,3303.73,3213.97,3239.84,38886,111,0
2020-02-25,3239.32,3259.62,3117.5,3151.9,45866,107,0
2020-02-26,3151.91,3182.26,3091.64,3102.86,59320,111,0
2020-02-27,3103.07,3107.19,2935.11,2966.8,68825,107,0
2020-02-28,2967.81,2995.54,2853.04,2987.47,88272,112,0
2020-03-01,2904.83,2927.79,2900.37,2919.56,2944,122,0
2020-03-02,2919.82,3093.22,2904.46,3084.74,80791,110,0
2020-03-03,3085.0,3136.63,2973.67,2991.26,80220,113,0
2020-03-04,2992.46,3129.28,2991.39,3107.26,58449,109,0
2020-03-05,3105.74,3108.66,2997.36,3026.9,54389,105,0
2020-03-06,3027.13,3037.34,2898.69,2961.0,68602,112,0
2020-03-08,2858.89,2864.5,2819.64,2822.96,5019,127,0
2020-03-09,2822.56,2839.52,2695.98,2796.42,47310,112,0
2020-03-10,2800.06,2884.65,2729.73,2827.49,82062,105,0
2020-03-11,2827.65,2839.6,2703.5,2732.52,81420,117,0
2020-03-12,2734.06,2742.03,2418.91,2439.94,85796,103,0
2020-03-13,2440.07,2706.49,2393.77,2666.09,74165,122,0
2020-03-15,2604.89,2613.41,2566.06,2566.06,1152,126,0
2020-03-16,2401.24,2561.11,2383.7,2445.06,48806,116,0
2020-03-17,2445.26,2555.27,2365.26,2422.35,88128,122,0
2020-03-18,2422.35,2471.03,2273.93,2454.95,70074,117,0
2020-03-19,2455.37,2467.29,2286.09,2365.9,97930,119,0
2020-03-20,2364.27,2508.49,2270.03,2275.79,93973,115,0
2020-03-22,2203.39,2218.22,2186.27,2200.55,1851,114,0
2020-03-23,2201.03,2394.08,2182.43,2261.48,105957,120,0
2020-03-24,2262.4,2478.68,2250.28,2430.82,85089,103,0
2020-03-25,2429.85,2570.38,2396.06,2476.95,99391,106,0
2020-03-26,2476.05,2643.06,2410.72,2639.97,85817,111,0
2020-03-27,2639.25,2642.96,2513.07,2529.31,73213,116,0
2020-03-29,2474.84,2505.68,2470.86,2495.07,7113,115,0
2020-03-30,2494.81,2630.83,2489.84,2624.06,77719,104,0
2020-03-31,2625.24,2643.24,2544.79,2546.73,69142,104,0
2020-04-01,2546.58,2554.98,2443.2,2478.47,75338,106,0
2020-04-02,2477.83,2533.1,2433.98,2513.1,71199,99,0
2020-04-03,2512.06,2538.48,2457.86,2486.78,65852,100,0
2020-04-05,2518.09,2531.29,2512.51,2526.04,4255,106,0
2020-04-06,2526.47,2675.8,2525.4,2671.16,57748,105,0
2020-04-07,2668.57,2754.25,2631.43,2657.04,70606,107,0
2020-04-08,2658.51,2758.04,2627.53,2753.57,65876,111,0
2020-04-09,2752.1,2816.26,2708.33,2791.37,61769,105,0
2020-04-12,2812.04,2814.08,2725.98,2751.75,6204,124,0
2020-04-13,2751.89,2787.18,2718.93,2775.0,48938,102,0
2020-04-14,2774.48,2851.26,2759.77,2839.06,50624,102,0
2020-04-15,2838.97,2841.52,2757.5,2760.47,56950,100,0
2020-04-16,2760.44,2891.2,2754.09,2876.13,76220,102,0
2020-04-17,2875.56,2890.56,2828.08,2874.15,65605,101,0
2020-04-19,2863.06,2867.15,2848.84,2855.13,3652,128,0
2020-04-20,2855.38,2882.06,2812.65,2825.03,59786,122,0
2020-04-21,2825.28,2840.72,2723.59,2748.1,83791,128,0
2020-04-22,2748.77,2813.66,2724.63,2785.83,57488,114,0
2020-04-23,2786.07,2843.39,2770.4,2777.22,60489,114,0
2020-04-24,2776.51,2841.49,2761.94,2836.27,46150,108,0
2020-04-26,2842.6,2848.77,2820.12,2826.35,2891,136,0
2020-04-27,2826.6,2887.81,2821.67,2874.42,38871,113,0
