time,open,high,low,close,tick_volume,spread,real_volume
2020-01-02,1.3256299999999999,1.32653,1.31149,1.31459,34021,15,0
2020-01-03,1.31463,1.31596,1.3053,1.30766,33599,15,0
2020-01-05,1.3081800000000001,1.30823,1.30649,1.30754,1006,28,0
2020-01-06,1.30763,1.31752,1.30632,1.31701,30457,15,0
2020-01-07,1.31705,1.32115,1.30949,1.31118,33004,15,0
2020-01-08,1.31128,1.31687,1.30801,1.31041,36914,15,0
2020-01-09,1.31047,1.31231,1.30125,1.30682,31062,15,0
2020-01-10,1.30688,1.30964,1.3041800000000001,1.3062,29425,15,0
2020-01-12,1.30358,1.30434,1.30332,1.30432,864,15,0
2020-01-13,1.30432,1.30443,1.29607,1.29856,28863,15,0
2020-01-14,1.29857,1.30323,1.29538,1.3020399999999999,28852,15,0
2020-01-15,1.30205,1.30522,1.2983799999999999,1.30393,27598,15,0
2020-01-16,1.30392,1.30823,1.30249,1.30759,27501,15,0
2020-01-17,1.3075999999999999,1.31176,1.30058,1.30083,28076,15,0
2020-01-19,1.29975,1.30056,1.2995,1.30053,867,15,0
2020-01-20,1.30051,1.30095,1.29616,1.30027,19782,15,0
2020-01-21,1.30031,1.30826,1.29951,1.30451,27404,15,0
2020-01-22,1.30451,1.31521,1.30338,1.31429,29370,15,0
2020-01-23,1.31432,1.31505,1.30963,1.31182,25139,15,0
2020-01-24,1.3118400000000001,1.31711,1.30566,1.30707,28362,15,0
2020-01-26,1.30749,1.30749,1.30599,1.30605,1067,15,0
2020-01-27,1.30606,1.31041,1.304,1.30584,22306,15,0
2020-01-28,1.30586,1.30644,1.2974999999999999,1.30226,21194,15,0
2020-01-29,1.30228,1.30271,1.29893,1.30202,19180,15,0
2020-01-30,1.30205,1.31093,1.29775,1.30847,28280,15,0
2020-01-31,1.30846,1.32088,1.30836,1.32044,23841,15,0
2020-02-02,1.31739,1.31823,1.31739,1.31803,756,21,0
2020-02-03,1.3180399999999999,1.31818,1.2982,1.29962,27331,15,0
2020-02-04,1.29963,1.3045200000000001,1.29402,1.303,27042,15,0
2020-02-05,1.303,1.30689,1.2955999999999999,1.29945,26618,15,0
2020-02-06,1.29945,1.29978,1.29209,1.2929,23801,15,0
2020-02-07,1.29295,1.29581,1.28814,1.28845,24419,15,0
2020-02-09,1.2887,1.28902,1.28837,1.28894,830,15,0
