time,open,high,low,close,tick_volume,spread,real_volume
2025-04-30,1.13902,1.13989,1.13168,1.13217,86287,9,0
2025-05-01,1.13218,1.13407,1.12655,1.12953,70382,9,0
2025-05-02,1.12953,1.13804,1.12738,1.12998,87112,9,0
2025-05-04,1.12987,1.13273,1.12926,1.13209,4063,9,0
2025-05-05,1.1320999999999999,1.13646,1.12965,1.13117,72283,9,0
2025-05-06,1.13117,1.13806,1.12793,1.13397,84724,9,0
2025-05-07,1.13396,1.13778,1.12913,1.13025,89063,9,0
2025-05-08,1.13025,1.13358,1.12117,1.12265,92152,9,0
2025-05-09,1.12268,1.12926,1.11961,1.1248,61124,9,0
2025-05-11,1.11945,1.1236,1.11858,1.12274,5024,9,0
2025-05-12,1.12276,1.12423,1.10647,1.10951,111983,9,0
2025-05-13,1.10953,1.11968,1.10946,1.11855,72846,9,0
2025-05-14,1.11856,1.12654,1.11641,1.11811,89720,9,0
2025-05-15,1.1181,1.1228,1.11697,1.11918,71515,9,0
2025-05-16,1.11917,1.12191,1.11305,1.1162,62988,9,0
2025-05-18,1.11721,1.11936,1.11703,1.11884,4340,9,0
2025-05-19,1.11886,1.12879,1.1172,1.12321,75958,9,0
2025-05-20,1.12321,1.12899,1.12177,1.12878,67766,9,0
2025-05-21,1.1288,1.13625,1.12865,1.13315,83876,9,0
2025-05-22,1.13315,1.13448,1.12553,1.12817,79121,9,0
2025-05-23,1.1282,1.13755,1.12786,1.13621,83971,9,0
2025-05-25,1.13641,1.13815,1.13591,1.13744,5984,9,0
2025-05-26,1.13744,1.14186,1.13685,1.1388099999999999,45569,9,0
2025-05-27,1.1388099999999999,1.14069,1.13224,1.13366,63695,9,0
2025-05-28,1.13366,1.1345399999999999,1.12097,1.12297,75318,9,0
2025-05-29,1.12295,1.13843,1.12229,1.13764,85380,9,0
2025-05-30,1.13762,1.13896,1.13123,1.13473,75293,9,0
2025-06-01,1.13466,1.13601,1.13452,1.13527,3641,9,0
2025-06-02,1.13527,1.14535,1.13523,1.14528,65698,9,0
2025-06-03,1.14527,1.14544,1.13634,1.13839,60109,9,0
2025-06-04,1.13837,1.1434199999999999,1.13567,1.14206,62169,9,0
2025-06-05,1.14208,1.14947,1.14043,1.14531,79750,9,0
2025-06-06,1.14531,1.14568,1.13714,1.1394199999999999,64207,8,0
2025-06-08,1.13947,1.14111,1.13901,1.1406,2408,9,0
2025-06-09,1.1406,1.14387,1.13862,1.14259,45834,9,0
2025-06-10,1.14258,1.14474,1.13727,1.1437,59060,9,0
2025-06-11,1.14371,1.15128,1.1405,1.15096,63176,8,0
2025-06-12,1.15096,1.16314,1.15015,1.16082,79570,9,0
2025-06-13,1.1608100000000001,1.1614200000000001,1.14884,1.15497,93001,9,0
2025-06-15,1.1528,1.15471,1.15252,1.15375,5374,9,0
2025-06-16,1.15375,1.16145,1.15233,1.15534,65682,9,0
2025-06-17,1.1553499999999999,1.158,1.14738,1.14815,69440,9,0
2025-06-18,1.14814,1.15299,1.14605,1.14758,77198,9,0
2025-06-19,1.14756,1.15123,1.14459,1.15112,55578,9,0
2025-06-20,1.15111,1.15435,1.14948,1.15213,55655,9,0
2025-06-22,1.14539,1.1507100000000001,1.14539,1.14993,7326,9,0
2025-06-23,1.14995,1.16082,1.14531,1.15975,83971,9,0
2025-06-24,1.15978,1.16416,1.15795,1.1611799999999999,71225,9,0
2025-06-25,1.16117,1.16843,1.15895,1.16829,53538,9,0
2025-06-26,1.16831,1.17451,1.16672,1.16928,72660,9,0
2025-06-27,1.16929,1.17539,1.16829,1.17181,63181,9,0
2025-06-29,1.17252,1.17384,1.1719,1.17265,3759,9,0
2025-06-30,1.17267,1.17904,1.17073,1.17859,61306,9,0
2025-07-01,1.17859,1.18296,1.1761,1.18047,62694,9,0
2025-07-02,1.18045,1.18098,1.17463,1.17981,56839,9,0
2025-07-03,1.1797900000000001,1.18097,1.17172,1.17685,56806,9,0
2025-07-04,1.17686,1.17873,1.17557,1.17775,37706,9,0
2025-07-06,1.1782,1.17821,1.17721,1.17798,2503,9,0
2025-07-07,1.178,1.17899,1.16861,1.17361,56324,9,0
2025-07-08,1.17363,1.17651,1.1682,1.17231,55496,9,0
2025-07-09,1.17232,1.17392,1.16894,1.17375,49498,9,0
2025-07-10,1.17375,1.17492,1.16621,1.17013,48484,9,0
2025-07-11,1.17014,1.17136,1.16644,1.16902,55019,9,0
2025-07-13,1.16662,1.16832,1.16582,1.1682299999999999,4673,9,0
2025-07-14,1.16824,1.16974,1.16539,1.16648,46355,9,0
2025-07-15,1.16648,1.16922,1.15926,1.1607,52505,9,0
2025-07-16,1.16071,1.17212,1.15617,1.16351,97616,9,0
2025-07-17,1.1635,1.1635900000000001,1.15563,1.16145,51544,9,0
2025-07-18,1.16146,1.16715,1.16115,1.16242,44442,9,0
2025-07-20,1.1625,1.16341,1.16219,1.16293,3858,9,0
2025-07-21,1.16292,1.17165,1.16141,1.16944,45186,9,0
2025-07-22,1.1694499999999999,1.17601,1.16782,1.17374,46969,9,0
2025-07-23,1.17375,1.17783,1.17107,1.17727,57921,9,0
2025-07-24,1.17726,1.17886,1.17301,1.17541,54042,9,0
2025-07-25,1.17543,1.17604,1.17027,1.174,51397,9,0
2025-07-27,1.17533,1.17676,1.1750099999999999,1.17549,3499,9,0
2025-07-28,1.17548,1.177,1.15819,1.1595900000000001,60860,9,0
2025-07-29,1.1596,1.15988,1.15185,1.15504,63359,9,0
2025-07-30,1.15501,1.15722,1.13982,1.14276,76691,9,0
2025-07-31,1.14276,1.14604,1.14052,1.14213,64958,9,0
2025-08-01,1.14215,1.15966,1.13909,1.15872,98854,8,0
2025-08-03,1.1588,1.15952,1.15777,1.15871,4943,9,0
2025-08-04,1.15871,1.15884,1.15491,1.15835,65989,9,0
2025-08-05,1.15835,1.15875,1.15271,1.1578,57209,9,0
2025-08-06,1.15781,1.16681,1.15639,1.16625,51006,9,0
2025-08-07,1.16624,1.16984,1.16105,1.16763,65243,9,0
2025-08-08,1.16766,1.16789,1.16282,1.16413,46290,9,0
2025-08-10,1.1645699999999999,1.1650800000000001,1.16418,1.16471,2558,9,0
2025-08-11,1.16472,1.16751,1.15896,1.16159,42556,9,0
2025-08-12,1.16158,1.1696900000000001,1.15983,1.16774,67116,9,0
2025-08-13,1.16772,1.17299,1.16702,1.1712,45586,9,0
2025-08-14,1.1712,1.17146,1.16306,1.16503,53548,9,0
2025-08-15,1.16503,1.17149,1.16462,1.17043,40689,9,0
2025-08-17,1.1708,1.17157,1.17035,1.17059,2343,9,0
2025-08-18,1.17059,1.17105,1.16556,1.1667399999999999,42795,9,0
2025-08-19,1.1667399999999999,1.16925,1.16388,1.16411,42862,9,0
2025-08-20,1.16411,1.16733,1.16215,1.16505,48002,9,0
2025-08-21,1.16505,1.16625,1.1599599999999999,1.16121,47338,9,0
2025-08-22,1.16121,1.17421,1.15823,1.17206,56935,9,0
2025-08-24,1.17199,1.17245,1.17071,1.17078,2737,9,0
2025-08-25,1.17076,1.17202,1.16023,1.1614200000000001,43719,9,0
2025-08-26,1.16143,1.1665,1.16016,1.16369,62122,9,0
2025-08-27,1.16369,1.16474,1.15738,1.1647,47254,9,0
2025-08-28,1.1647,1.1697,1.16285,1.16781,47504,9,0
2025-08-29,1.16782,1.17085,1.16507,1.16851,44699,9,0
2025-08-31,1.16915,1.16931,1.16852,1.16897,1728,9,0
2025-09-01,1.16895,1.17359,1.16876,1.17143,34226,9,0
2025-09-02,1.17145,1.17154,1.16126,1.1632500000000001,63515,9,0
2025-09-03,1.1632500000000001,1.16818,1.16075,1.16605,51644,9,0
2025-09-04,1.16607,1.16692,1.16295,1.16562,48187,9,0
2025-09-05,1.16562,1.17593,1.16521,1.17182,57600,9,0
2025-09-07,1.17114,1.1718899999999999,1.17034,1.17119,3547,9,0
2025-09-08,1.1712,1.17724,1.17043,1.17682,48118,9,0
2025-09-09,1.17682,1.17797,1.16968,1.17021,54133,9,0
2025-09-10,1.1702,1.17303,1.16819,1.17023,51945,9,0
2025-09-11,1.17022,1.1745700000000001,1.16602,1.17329,60154,9,0
2025-09-12,1.17327,1.17474,1.17008,1.17341,42456,9,0
2025-09-14,1.17314,1.1734499999999999,1.17248,1.17254,2023,8,0
2025-09-15,1.17252,1.17743,1.17158,1.17625,41128,8,0
2025-09-16,1.17625,1.18783,1.17571,1.18706,59582,8,0
2025-09-17,1.18706,1.19183,1.18076,1.18249,76282,8,0
2025-09-18,1.18251,1.18478,1.17498,1.17885,67347,8,0
2025-09-19,1.17886,1.17921,1.17285,1.17449,54186,8,0
2025-09-21,1.17383,1.17487,1.17355,1.17362,2245,8,0
2025-09-22,1.1736,1.18037,1.17257,1.18002,47342,8,0
2025-09-23,1.18002,1.18198,1.17791,1.18152,54607,8,0
2025-09-24,1.18151,1.1816200000000001,1.17278,1.17418,51697,8,0
2025-09-25,1.17416,1.17537,1.16452,1.16616,59230,8,0
2025-09-26,1.16616,1.1707,1.16574,1.16999,49318,8,0
2025-09-28,1.17012,1.17094,1.16986,1.17045,1971,8,0
2025-09-29,1.17045,1.17542,1.17041,1.17303,48422,8,0
2025-09-30,1.17301,1.17612,1.17119,1.17347,54647,8,0
2025-10-01,1.17344,1.17782,1.17149,1.17324,74217,8,0
2025-10-02,1.17323,1.1758,1.16828,1.17241,50239,8,0
2025-10-03,1.17241,1.1759,1.17147,1.17408,45163,8,0
2025-10-05,1.17239,1.17286,1.17061,1.17115,6173,8,0
2025-10-06,1.17117,1.17305,1.16515,1.1709100000000001,62444,8,0
2025-10-07,1.17092,1.1711,1.16471,1.16525,47851,8,0
2025-10-08,1.16525,1.16529,1.1598,1.16288,57276,8,0
2025-10-09,1.16286,1.16479,1.15417,1.15651,62116,8,0
2025-10-10,1.15649,1.16303,1.15587,1.16217,61394,8,0
2025-10-12,1.16077,1.16133,1.15917,1.16012,5975,8,0
2025-10-13,1.16012,1.16295,1.15572,1.1565400000000001,52918,8,0
2025-10-14,1.1565400000000001,1.16147,1.15421,1.16029,67570,8,0
2025-10-15,1.16027,1.16516,1.16014,1.16455,54991,8,0
2025-10-16,1.16454,1.16994,1.16426,1.16988,58189,8,0
2025-10-17,1.16988,1.1728,1.16485,1.16505,61871,8,0
2025-10-19,1.16626,1.16638,1.16513,1.16576,2754,8,0
2025-10-20,1.16578,1.16751,1.1638,1.16438,41490,8,0
2025-10-21,1.16437,1.16549,1.15967,1.1599,50302,8,0
2025-10-22,1.15992,1.16221,1.15765,1.16069,44870,8,0
2025-10-23,1.16069,1.16209,1.15851,1.16167,36937,8,0
2025-10-24,1.16166,1.16538,1.16004,1.16258,43834,8,0
2025-10-26,1.16327,1.16351,1.16253,1.16307,3359,8,0
2025-10-27,1.16305,1.16547,1.16174,1.16507,34300,8,0
2025-10-28,1.16507,1.16686,1.16252,1.16568,39973,8,0
2025-10-29,1.16567,1.16655,1.15772,1.16025,63511,8,0
2025-10-30,1.16025,1.16372,1.15468,1.15714,53575,8,0
2025-10-31,1.15714,1.15771,1.15211,1.15364,39798,8,0
2025-11-02,1.15287,1.15381,1.15251,1.15273,2393,8,0
2025-11-03,1.15272,1.15409,1.15048,1.15182,36468,8,0
2025-11-04,1.15182,1.15333,1.14726,1.14848,39923,8,0
2025-11-05,1.14847,1.1497600000000001,1.14683,1.14955,38251,8,0
2025-11-06,1.14955,1.15519,1.14927,1.15484,38971,8,0
2025-11-07,1.15486,1.15909,1.15292,1.15642,35331,8,0
2025-11-09,1.15555,1.15598,1.15414,1.15431,2767,8,0
2025-11-10,1.1543,1.15827,1.15409,1.15565,38271,8,0
2025-11-11,1.15566,1.16056,1.15468,1.15866,36783,8,0
2025-11-12,1.1586400000000001,1.15974,1.15625,1.15913,34745,8,0
2025-11-13,1.15915,1.16558,1.15786,1.16297,44118,8,0
2025-11-14,1.16295,1.16532,1.16058,1.16202,47665,8,0
2025-11-16,1.16184,1.16243,1.16111,1.16144,1574,8,0
2025-11-17,1.16145,1.16148,1.15815,1.15897,35925,8,0
2025-11-18,1.15897,1.16075,1.15711,1.15799,40110,8,0
2025-11-19,1.15799,1.15968,1.15174,1.15391,44978,8,0
2025-11-20,1.15391,1.15499,1.15008,1.15332,49740,8,0
2025-11-21,1.15332,1.15521,1.14907,1.15139,49043,8,0
2025-11-23,1.15122,1.15145,1.15051,1.1507,1437,8,0
2025-11-24,1.1507,1.155,1.15016,1.15201,36874,8,0
2025-11-25,1.15201,1.15855,1.15113,1.15643,49055,8,0
2025-11-26,1.15644,1.16017,1.15466,1.16016,52665,8,0
2025-11-27,1.16016,1.16129,1.15762,1.15992,28842,8,0
2025-11-28,1.15992,1.16063,1.15545,1.15946,54074,8,0
2025-11-30,1.15906,1.16075,1.15893,1.16004,1918,8,0
2025-12-01,1.16006,1.16519,1.15891,1.16065,43039,8,0
2025-12-02,1.16067,1.16287,1.1591,1.16278,34068,8,0
2025-12-03,1.16278,1.16775,1.1627399999999999,1.16659,35540,8,0
2025-12-04,1.16659,1.16816,1.16405,1.16431,35201,8,0
2025-12-05,1.16432,1.16714,1.16277,1.16427,33994,8,0
2025-12-07,1.16383,1.16461,1.16343,1.16399,1500,8,0
2025-12-08,1.16401,1.16716,1.16161,1.16404,36451,8,0
2025-12-09,1.16403,1.1657,1.16148,1.16278,37327,8,0
2025-12-10,1.16278,1.17023,1.1621299999999999,1.17011,56071,8,0
2025-12-11,1.17011,1.1762299999999999,1.16819,1.17404,44005,8,0
2025-12-12,1.1740599999999999,1.17494,1.17192,1.1739600000000001,37248,8,0
2025-12-14,1.17378,1.17402,1.17322,1.17365,1259,8,0
2025-12-15,1.17368,1.17685,1.17259,1.1753,38109,8,0
2025-12-16,1.1753,1.18038,1.17344,1.17489,50549,8,0
2025-12-17,1.1749,1.17577,1.17027,1.17414,43470,8,0
2025-12-18,1.17414,1.17625,1.17119,1.17244,50297,8,0
2025-12-19,1.17243,1.17374,1.17018,1.17087,38906,8,0
2025-12-21,1.17073,1.17149,1.17059,1.17097,1883,8,0
2025-12-22,1.17095,1.17691,1.17092,1.17632,35698,8,0
