time,open,high,low,close,tick_volume,spread,real_volume
2023-10-24,0.63358,0.63785,0.63348,0.63594,39814,11,0
2023-10-25,0.63596,0.63991,0.6281,0.62933,40800,11,0
2023-10-26,0.62933,0.63342,0.62697,0.63326,43952,11,0
2023-10-27,0.63328,0.63674,0.63239,0.63336,37562,11,0
2023-10-29,0.63281,0.63416,0.63279,0.63377,2597,14,0
2023-10-30,0.6338,0.63832,0.63362,0.63672,35099,11,0
2023-10-31,0.63673,0.63733,0.63139,0.63362,39450,11,0
2023-11-01,0.63362,0.64214,0.63176,0.64214,43207,11,0
2023-11-02,0.64219,0.64554,0.64123,0.64273,36754,11,0
2023-11-03,0.64274,0.65178,0.64192,0.65128,36921,11,0
2023-11-05,0.65023,0.65146,0.65001,0.65135,1631,41,0
2023-11-06,0.65138,0.65221,0.64817,0.64865,33624,11,0
2023-11-07,0.6488,0.65024,0.64033,0.64281,36611,11,0
2023-11-08,0.64296,0.64489,0.63928,0.64052,35800,11,0
2023-11-09,0.64069,0.64276,0.63567,0.63608,40617,11,0
2023-11-10,0.63609,0.63662,0.63383,0.63599,33469,11,0
2023-11-12,0.6344,0.63656,0.6344,0.63629,2046,43,0
2023-11-13,0.6364,0.63905,0.63516,0.63788,30135,11,0
2023-11-14,0.63791,0.65118,0.63559,0.64976,40475,11,0
2023-11-15,0.64976,0.65419,0.64829,0.65105,42535,11,0
2023-11-16,0.65108,0.65158,0.64599,0.64684,41326,11,0
2023-11-17,0.64686,0.65153,0.64519,0.65145,37359,11,0
2023-11-19,0.64988,0.65159,0.64944,0.6506,2274,44,0
2023-11-20,0.65097,0.65644,0.65004,0.65591,40164,11,0
2023-11-21,0.65593,0.6589,0.65438,0.65568,42687,11,0
2023-11-22,0.6557,0.65692,0.65209,0.65415,40568,11,0
2023-11-23,0.65417,0.65741,0.65415,0.65594,27909,11,0
2023-11-24,0.65595,0.65904,0.65494,0.65825,27057,11,0
2023-11-26,0.65756,0.65834,0.6571,0.65789,1608,43,0
2023-11-27,0.65804,0.66135,0.65661,0.66127,36587,11,0
2023-11-28,0.66129,0.6665,0.65959,0.66549,40155,11,0
2023-11-29,0.6655,0.66757,0.66053,0.66167,44698,11,0
2023-11-30,0.66166,0.66499,0.65706,0.66059,46387,11,0
2023-12-01,0.6606,0.66753,0.65988,0.66753,43393,11,0
2023-12-03,0.66596,0.66877,0.66539,0.66785,2719,44,0
2023-12-04,0.66815,0.66875,0.66042,0.66163,42997,11,0
2023-12-05,0.66164,0.6621,0.65438,0.65539,47075,11,0
2023-12-06,0.6554,0.65965,0.65424,0.65506,40253,11,0
2023-12-07,0.65507,0.66195,0.65252,0.6593,43401,11,0
2023-12-08,0.65935,0.66191,0.65576,0.65763,47891,11,0
2023-12-10,0.65609,0.65809,0.65609,0.65768,1982,44,0
2023-12-11,0.65788,0.6582,0.65495,0.65636,37293,11,0
2023-12-12,0.65637,0.66115,0.65389,0.65633,39185,11,0
2023-12-13,0.65635,0.66727,0.65412,0.66644,44307,11,0
2023-12-14,0.66647,0.67279,0.66615,0.67012,56532,11,0
2023-12-15,0.67012,0.6728,0.66626,0.67022,45376,11,0
2023-12-17,0.66917,0.66996,0.66883,0.66968,1895,45,0
2023-12-18,0.6698,0.67347,0.66899,0.6703,38003,11,0
2023-12-19,0.67032,0.67738,0.67025,0.67577,40087,11,0
2023-12-20,0.67579,0.67784,0.67232,0.67388,41907,11,0
2023-12-21,0.67393,0.68033,0.67355,0.67958,43747,11,0
2023-12-22,0.67959,0.68245,0.67725,0.67996,38081,11,0
2023-12-25,0.6788,0.6803,0.67727,0.67986,1550,121,0
2023-12-26,0.67982,0.68284,0.67943,0.68232,16855,14,0
2023-12-27,0.68234,0.68533,0.68174,0.68519,23108,14,0
2023-12-28,0.6852,0.68704,0.68218,0.6825,27633,14,0
2023-12-29,0.68251,0.68456,0.67805,0.68104,26171,14,0
2024-01-01,0.67931,0.6806,0.67861,0.68035,2086,121,0
2024-01-02,0.68035,0.68372,0.67548,0.67653,34509,14,0
2024-01-03,0.67659,0.677,0.67015,0.67337,39837,11,0
2024-01-04,0.6734,0.67591,0.6696,0.6705,33815,14,0
2024-01-05,0.67053,0.67473,0.66399,0.67156,42028,14,0
2024-01-07,0.67107,0.67145,0.67053,0.67136,1243,37,0
2024-01-08,0.67152,0.67339,0.66768,0.67157,32803,14,0
2024-01-09,0.67159,0.67339,0.66766,0.66836,32171,14,0
2024-01-10,0.66837,0.67122,0.66822,0.67012,28483,14,0
2024-01-11,0.67013,0.67258,0.66465,0.66979,38800,14,0
2024-01-12,0.66984,0.6728,0.66774,0.66853,33004,14,0
2024-01-14,0.66789,0.66887,0.6675,0.66865,1801,45,0
2024-01-15,0.66885,0.67037,0.6649,0.66495,20664,14,0
2024-01-16,0.66497,0.66501,0.65756,0.65879,40882,14,0
2024-01-17,0.65881,0.65939,0.65245,0.6551,36887,14,0
2024-01-18,0.65511,0.65811,0.65254,0.65805,36306,14,0
2024-01-19,0.65809,0.66007,0.65648,0.65961,30512,14,0
2024-01-21,0.65807,0.65974,0.65807,0.65927,2023,44,0
2024-01-22,0.65944,0.6613,0.65633,0.65699,30870,14,0
2024-01-23,0.657,0.66118,0.65511,0.65846,32858,14,0
2024-01-24,0.65853,0.66201,0.65655,0.65749,35434,14,0
2024-01-25,0.65752,0.66089,0.65656,0.65813,36154,14,0
2024-01-26,0.65812,0.66087,0.65756,0.65758,29705,14,0
2024-01-28,0.65673,0.65801,0.65651,0.65758,1921,43,0
2024-01-29,0.65769,0.66151,0.65728,0.66125,27457,14,0
2024-01-30,0.66128,0.66238,0.65745,0.6594,31441,14,0
2024-01-31,0.65944,0.66218,0.6551,0.65623,49530,14,0
2024-02-01,0.65624,0.65782,0.65075,0.65734,39870,14,0
2024-02-02,0.65736,0.66095,0.65018,0.65105,33725,14,0
2024-02-04,0.65034,0.65117,0.64827,0.65023,2209,43,0
2024-02-05,0.65041,0.65192,0.64683,0.64791,30339,14,0
2024-02-06,0.64797,0.65279,0.64792,0.65276,33464,14,0
2024-02-07,0.65273,0.65393,0.65149,0.65205,29346,14,0
2024-02-08,0.65199,0.65311,0.64799,0.64971,26234,14,0
2024-02-09,0.64979,0.65332,0.64868,0.65231,24563,14,0
2024-02-11,0.65128,0.6524,0.65034,0.65229,1920,43,0
2024-02-12,0.65242,0.65423,0.65118,0.65283,22051,14,0
2024-02-13,0.65283,0.65384,0.64421,0.64511,29263,14,0
2024-02-14,0.64526,0.64979,0.64457,0.64977,27126,14,0
2024-02-15,0.64982,0.65287,0.64772,0.65242,27617,14,0
2024-02-16,0.65247,0.65441,0.6496,0.65309,26269,14,0
