time,open,high,low,close,tick_volume,spread,real_volume
2026-05-18 21:32:00,158.779,158.807,158.73,158.806,23,38,0
2026-05-18 21:33:00,158.796,158.807,158.791,158.806,11,38,0
2026-05-18 21:34:00,158.79,158.806,158.79,158.806,6,38,0
2026-05-18 21:35:00,158.776,158.809,158.776,158.808,13,38,0
2026-05-18 21:36:00,158.808,158.808,158.795,158.805,7,38,0
2026-05-18 21:37:00,158.805,158.806,158.805,158.806,4,38,0
2026-05-18 21:38:00,158.806,158.806,158.804,158.804,5,38,0
2026-05-18 21:39:00,158.803,158.804,158.803,158.804,4,38,0
2026-05-18 21:40:00,158.803,158.803,158.801,158.801,6,38,0
2026-05-18 21:41:00,158.801,158.801,158.781,158.8,11,38,0
2026-05-18 21:42:00,158.8,158.801,158.789,158.798,7,38,0
2026-05-18 21:43:00,158.795,158.798,158.795,158.798,3,38,0
2026-05-18 21:44:00,158.799,158.803,158.754,158.778,15,38,0
2026-05-18 21:45:00,158.781,158.794,158.715,158.794,21,38,0
2026-05-18 21:46:00,158.796,158.796,158.784,158.795,11,38,0
2026-05-18 21:47:00,158.795,158.799,158.78,158.796,10,38,0
2026-05-18 21:48:00,158.796,158.796,158.78,158.781,3,38,0
2026-05-18 21:49:00,158.781,158.788,158.777,158.788,12,38,0
2026-05-18 21:50:00,158.788,158.789,158.767,158.777,8,38,0
2026-05-18 21:51:00,158.758,158.764,158.685,158.699,20,70,0
2026-05-18 21:52:00,158.702,158.719,158.702,158.719,17,98,0
2026-05-18 21:53:00,158.72,158.728,158.72,158.727,9,77,0
2026-05-18 21:54:00,158.727,158.749,158.717,158.737,11,38,0
2026-05-18 21:55:00,158.737,158.737,158.72,158.728,13,61,0
2026-05-18 21:56:00,158.726,158.729,158.726,158.727,7,81,0
2026-05-18 21:57:00,158.727,158.737,158.726,158.737,5,58,0
2026-05-18 21:58:00,158.737,158.742,158.737,158.742,4,38,0
2026-05-18 21:59:00,158.742,158.748,158.737,158.747,5,38,0
2026-05-18 22:00:00,158.755,158.765,158.75,158.762,36,18,0
2026-05-18 22:01:00,158.762,158.769,158.761,158.763,30,10,0
2026-05-18 22:02:00,158.763,158.768,158.742,158.762,31,10,0
2026-05-18 22:03:00,158.762,158.765,158.755,158.762,14,10,0
2026-05-18 22:04:00,158.762,158.767,158.76,158.767,17,10,0
2026-05-18 22:05:00,158.763,158.768,158.762,158.768,10,10,0
