asset,fold,train_start,train_end,test_start,test_end,train_samples,test_samples,hit_rate,directional,long_rate,short_rate,flat_rate
GBPAUD,0,2017-06-05,2018-11-29,2018-12-11,2020-05-18,287,292,0.3014,0.2,0.2329,0.4863,0.2808
GBPAUD,1,2017-06-05,2020-05-11,2020-05-19,2021-11-22,579,292,0.4658,0.0852,0.6747,0.089,0.2363
GBPAUD,2,2017-06-05,2021-11-15,2021-11-23,2023-05-22,871,292,0.4075,-0.0675,0.4795,0.0788,0.4418
GBPAUD,3,2017-06-05,2023-05-15,2023-05-23,2024-11-05,1163,292,0.4486,0.1158,0.2603,0.0651,0.6747
GBPAUD,4,2017-06-05,2024-10-29,2024-11-06,2026-05-07,1455,292,0.4384,-0.1698,0.5205,0.024,0.4555
