asset,fold,train_start,train_end,test_start,test_end,train_samples,test_samples,hit_rate,directional,long_rate,short_rate,flat_rate
NZDUSD,0,2017-06-05,2018-10-26,2018-11-05,2020-03-17,295,300,0.26,-0.1485,0.37,0.3033,0.3267
NZDUSD,1,2017-06-05,2020-03-10,2020-03-18,2021-11-16,595,300,0.25,-0.2371,0.1467,0.5,0.3533
NZDUSD,2,2017-06-05,2021-11-09,2021-11-17,2023-05-03,895,300,0.4867,0.125,0.3433,0.19,0.4667
NZDUSD,3,2017-06-05,2023-04-26,2023-05-04,2024-10-01,1195,300,0.33,-0.1826,0.0567,0.3267,0.6167
NZDUSD,4,2017-06-05,2024-09-24,2024-10-02,2026-05-07,1495,300,0.4967,0.0588,0.0833,0.1433,0.7733
