asset,fold,train_start,train_end,test_start,test_end,train_samples,test_samples,hit_rate,directional,long_rate,short_rate,flat_rate
CADJPY,0,2017-06-05,2018-10-09,2018-11-07,2020-05-20,278,283,0.4523,0.1441,0.6396,0.1449,0.2155
CADJPY,1,2017-06-05,2020-05-13,2020-05-21,2021-10-21,561,283,0.2403,0.0359,0.1767,0.5124,0.311
CADJPY,2,2017-06-05,2021-10-08,2021-10-26,2023-04-24,844,283,0.3852,-0.2057,0.3286,0.1696,0.5018
CADJPY,3,2017-06-05,2023-04-17,2023-04-25,2024-11-11,1127,283,0.371,0.2069,0.1767,0.2332,0.5901
CADJPY,4,2017-06-05,2024-10-21,2024-11-13,2026-04-28,1410,283,0.4594,0.0709,0.3604,0.0883,0.5512
