asset,fold,train_start,train_end,test_start,test_end,train_samples,test_samples,hit_rate,directional,long_rate,short_rate,flat_rate
AUDNZD,0,2017-06-05,2019-01-02,2019-01-15,2020-07-09,293,298,0.3188,0.0152,0.3322,0.3289,0.3389
AUDNZD,1,2017-06-05,2020-07-01,2020-07-10,2021-11-16,591,298,0.2584,0.2593,0.2047,0.4295,0.3658
AUDNZD,2,2017-06-05,2021-11-09,2021-11-17,2023-05-19,889,298,0.2315,-0.117,0.1611,0.4698,0.3691
AUDNZD,3,2017-06-05,2023-05-12,2023-05-22,2024-10-18,1187,298,0.3289,-0.2773,0.1443,0.255,0.6007
AUDNZD,4,2017-06-05,2024-10-02,2024-10-21,2026-05-07,1485,298,0.2517,-0.1765,0.151,0.2483,0.6007
