lookback,skip,vol_lookback,risk_lookback,rebalance_every,cagr,ann_vol,max_drawdown,sharpe,total_pnl,trade_count,turnover,hit_rate,payoff_ratio,wf_total_windows,wf_mean_oos_sharpe,wf_pct_profitable_windows,wf_oos_return_mean,wf_oos_return_std,classification
189.0,63.0,50.0,25.0,3.0,-0.0074175540941078255,0.016878893040861823,0.06173038385937302,-0.4326448990516013,-0.23869059376750934,2254,0.14727572608554657,0.34915705412599823,1.0390722247439237,5,-0.36279501531345976,20.0,0.00043016029349558506,0.011459488949841971,FRAGILE
189.0,63.0,50.0,25.0,5.0,-0.0074175540941078255,0.016878893040861823,0.06173038385937302,-0.4326448990516013,-0.13946849926271862,1354,0.14727572608554657,0.3663220088626292,1.1177688355999618,5,-0.36279501531345976,20.0,0.00043016029349558506,0.011459488949841971,FRAGILE
189.0,63.0,50.0,25.0,10.0,-0.0074175540941078255,0.016878893040861823,0.06173038385937302,-0.4326448990516013,-0.0405407411226455,653,0.14727572608554657,0.41960183767228176,1.1418918481611937,5,-0.36279501531345976,20.0,0.00043016029349558506,0.011459488949841971,FRAGILE
189.0,63.0,50.0,30.0,3.0,-0.006943484867241723,0.017638317491469352,0.07560616722522828,-0.3862022381072019,-0.2625524364257571,2373,0.15782513060444991,0.34260429835651074,1.0288644241456109,5,-0.16238092603729026,20.0,0.001665096953174805,0.01908374504713453,FRAGILE
189.0,63.0,50.0,30.0,5.0,-0.006943484867241723,0.017638317491469352,0.07560616722522828,-0.3862022381072019,-0.16196268951280188,1435,0.15782513060444991,0.3519163763066202,1.1321150062464145,5,-0.16238092603729026,20.0,0.001665096953174805,0.01908374504713453,FRAGILE
189.0,63.0,50.0,30.0,10.0,-0.006943484867241723,0.017638317491469352,0.07560616722522828,-0.3862022381072019,-0.049116390566323644,707,0.15782513060444991,0.41725601131541723,1.1257362414114593,5,-0.16238092603729026,20.0,0.001665096953174805,0.01908374504713453,FRAGILE
189.0,63.0,60.0,10.0,3.0,-0.01423772047630767,0.01726783785421156,0.1245959222512919,-0.8217884693736247,-0.24863193646282172,2294,0.1580742789794323,0.34829991281604183,1.0236818640302665,5,-1.1350955426825213,20.0,-0.01213242561934047,0.02120659796945008,FRAGILE
189.0,63.0,60.0,10.0,5.0,-0.01423772047630767,0.01726783785421156,0.1245959222512919,-0.8217884693736247,nan,1319,0.1580742789794323,0.378316906747536,1.196704582991297,5,-1.1350955426825213,20.0,-0.01213242561934047,0.02120659796945008,FRAGILE
189.0,63.0,60.0,10.0,10.0,-0.01423772047630767,0.01726783785421156,0.1245959222512919,-0.8217884693736247,-0.025610594625563272,643,0.1580742789794323,0.4510108864696734,1.078663332996506,5,-1.1350955426825213,20.0,-0.01213242561934047,0.02120659796945008,FRAGILE
189.0,63.0,60.0,15.0,3.0,-0.007211263908966203,0.017135737600032584,0.09030070859924832,-0.41378045314210954,-0.20092909881814744,2230,0.15189058894486382,0.3515695067264574,1.119563653885482,5,-0.3841101919084803,20.0,-0.0013745724644052214,0.019032892868005375,FRAGILE
189.0,63.0,60.0,15.0,5.0,-0.007211263908966203,0.017135737600032584,0.09030070859924832,-0.41378045314210954,-0.07996282363863,1292,0.15189058894486382,0.37925696594427244,1.245633648782141,5,-0.3841101919084803,20.0,-0.0013745724644052214,0.019032892868005375,FRAGILE
189.0,63.0,60.0,15.0,10.0,-0.007211263908966203,0.017135737600032584,0.09030070859924832,-0.41378045314210954,0.002846376755160816,650,0.15189058894486382,0.4584615384615385,1.1973664226383065,5,-0.3841101919084803,20.0,-0.0013745724644052214,0.019032892868005375,FRAGILE
189.0,63.0,60.0,20.0,3.0,-0.00524584826560659,0.016927853526599312,0.061473469018519356,-0.30223957533172197,-0.19829919794598164,2233,0.14945837149641197,0.36094939543215404,1.0932292751961847,5,-0.22537314792474433,40.0,0.0009115966111321149,0.012658798388852557,FRAGILE
189.0,63.0,60.0,20.0,5.0,-0.00524584826560659,0.016927853526599312,0.061473469018519356,-0.30223957533172197,-0.0777277081943709,1356,0.14945837149641197,0.38200589970501475,1.2604393809252716,5,-0.22537314792474433,40.0,0.0009115966111321149,0.012658798388852557,FRAGILE
189.0,63.0,60.0,20.0,10.0,-0.00524584826560659,0.016927853526599312,0.061473469018519356,-0.30223957533172197,-0.013564575109923933,673,0.14945837149641197,0.4487369985141159,1.1531896835667288,5,-0.22537314792474433,40.0,0.0009115966111321149,0.012658798388852557,FRAGILE
189.0,63.0,60.0,25.0,3.0,-0.007295428214869837,0.017222756718327018,0.0611674192565248,-0.4165230918090738,-0.23651459042419418,2246,0.1497005508811637,0.3490650044523598,1.038572894437435,5,-0.35773718062157966,20.0,0.0007184353006394195,0.011991644259452544,FRAGILE
189.0,63.0,60.0,25.0,5.0,-0.007295428214869837,0.017222756718327018,0.0611674192565248,-0.4165230918090738,-0.1362027622291173,1348,0.1497005508811637,0.3664688427299703,1.121681131217404,5,-0.35773718062157966,20.0,0.0007184353006394195,0.011991644259452544,FRAGILE
189.0,63.0,60.0,25.0,10.0,-0.007295428214869837,0.017222756718327018,0.0611674192565248,-0.4165230918090738,-0.037550024652023076,651,0.1497005508811637,0.41935483870967744,1.1578548153759518,5,-0.35773718062157966,20.0,0.0007184353006394195,0.011991644259452544,FRAGILE
189.0,63.0,60.0,30.0,3.0,-0.006851133312579805,0.017973684120900134,0.07558752680426639,-0.3734901616179893,-0.2612945994858879,2365,0.16041329997844553,0.3420718816067653,1.0209770534860318,5,-0.15576169287312847,20.0,0.0018977089782515667,0.019518111022906823,FRAGILE
189.0,63.0,60.0,30.0,5.0,-0.006851133312579805,0.017973684120900134,0.07558752680426639,-0.3734901616179893,-0.1595707486946899,1429,0.16041329997844553,0.35199440167949614,1.132690061846236,5,-0.15576169287312847,20.0,0.0018977089782515667,0.019518111022906823,FRAGILE
189.0,63.0,60.0,30.0,10.0,-0.006851133312579805,0.017973684120900134,0.07558752680426639,-0.3734901616179893,-0.04647338384972584,705,0.16041329997844553,0.41702127659574467,1.1385009812728137,5,-0.15576169287312847,20.0,0.0018977089782515667,0.019518111022906823,FRAGILE
189.0,63.0,70.0,10.0,3.0,-0.013957067351435315,0.017364164925971527,0.12485714679488435,-0.8007407280572733,-0.24508732172274325,2290,0.16003896821515787,0.3475982532751092,1.0459648171147762,5,-1.1175074613247509,20.0,-0.01188814802367726,0.02243141774391352,FRAGILE
189.0,63.0,70.0,10.0,5.0,-0.013957067351435315,0.017364164925971527,0.12485714679488435,-0.8007407280572733,nan,1317,0.16003896821515787,0.37813211845102507,1.2232569796313133,5,-1.1175074613247509,20.0,-0.01188814802367726,0.02243141774391352,FRAGILE
189.0,63.0,70.0,10.0,10.0,-0.013957067351435315,0.017364164925971527,0.12485714679488435,-0.8007407280572733,-0.023150140813361093,642,0.16003896821515787,0.4517133956386293,1.0913039563229034,5,-1.1175074613247509,20.0,-0.01188814802367726,0.02243141774391352,FRAGILE
189.0,63.0,70.0,15.0,3.0,-0.006721395726453916,0.01727671690660644,0.08976807586590152,-0.3817117364065244,-0.19791444450607795,2227,0.15408876141835146,0.3511450381679389,1.137943183196971,5,-0.36713784422339724,20.0,-0.0009577268907891235,0.019976961373202658,FRAGILE
189.0,63.0,70.0,15.0,5.0,-0.006721395726453916,0.01727671690660644,0.08976807586590152,-0.3817117364065244,-0.07450774697899647,1289,0.15408876141835146,0.3785880527540729,1.279915585736768,5,-0.36713784422339724,20.0,-0.0009577268907891235,0.019976961373202658,FRAGILE
189.0,63.0,70.0,15.0,10.0,-0.006721395726453916,0.01727671690660644,0.08976807586590152,-0.3817117364065244,0.006296444048733967,649,0.15408876141835146,0.4591679506933744,1.2127879781309647,5,-0.36713784422339724,20.0,-0.0009577268907891235,0.019976961373202658,FRAGILE
189.0,63.0,70.0,20.0,3.0,-0.004800120481180281,0.01714869002952273,0.060599478757811354,-0.27200549974868793,-0.1948443558768551,2229,0.1515384345523453,0.36025123373710183,1.1118914833540532,5,-0.20445805658024946,40.0,0.001479732649468124,0.013803739019527243,FRAGILE
189.0,63.0,70.0,20.0,5.0,-0.004800120481180281,0.01714869002952273,0.060599478757811354,-0.27200549974868793,-0.07272942640707927,1354,0.1515384345523453,0.3810930576070901,1.2927444268630581,5,-0.20445805658024946,40.0,0.001479732649468124,0.013803739019527243,FRAGILE
189.0,63.0,70.0,20.0,10.0,-0.004800120481180281,0.01714869002952273,0.060599478757811354,-0.27200549974868793,-0.0090613920175474,672,0.1515384345523453,0.4494047619047619,1.1759023048197084,5,-0.20445805658024946,40.0,0.001479732649468124,0.013803739019527243,FRAGILE
189.0,63.0,70.0,25.0,3.0,-0.0068309317820832716,0.01741010543569576,0.05737924911712711,-0.3849860031369467,-0.23382001269813027,2243,0.1517346863134575,0.3481943825234062,1.0601799060559913,5,-0.34601451131625344,20.0,0.0012386597261500709,0.012874357893364777,FRAGILE
189.0,63.0,70.0,25.0,5.0,-0.0068309317820832716,0.01741010543569576,0.05737924911712711,-0.3849860031369467,-0.13318973355697317,1346,0.1517346863134575,0.3655274888558692,1.1470957621234785,5,-0.34601451131625344,20.0,0.0012386597261500709,0.012874357893364777,FRAGILE
189.0,63.0,70.0,25.0,10.0,-0.0068309317820832716,0.01741010543569576,0.05737924911712711,-0.3849860031369467,-0.03494293030338527,650,0.1517346863134575,0.42,1.1747822646707273,5,-0.34601451131625344,20.0,0.0012386597261500709,0.012874357893364777,FRAGILE
189.0,63.0,70.0,30.0,3.0,-0.006333764394602093,0.01813774480462614,0.07465048200880908,-0.3412358224631221,-0.2577838192369441,2362,0.1624709594252394,0.34123624047417445,1.0443216112885456,5,-0.12593607687911146,20.0,0.0025183998413084606,0.020615474893645725,FRAGILE
189.0,63.0,70.0,30.0,5.0,-0.006333764394602093,0.01813774480462614,0.07465048200880908,-0.3412358224631221,-0.15568766859977923,1427,0.1624709594252394,0.3510861948142957,1.1618212833479293,5,-0.12593607687911146,20.0,0.0025183998413084606,0.020615474893645725,FRAGILE
189.0,63.0,70.0,30.0,10.0,-0.006333764394602093,0.01813774480462614,0.07465048200880908,-0.3412358224631221,-0.04397237594119264,704,0.1624709594252394,0.41761363636363635,1.1541574205765432,5,-0.12593607687911146,20.0,0.0025183998413084606,0.020615474893645725,FRAGILE
189.0,63.0,80.0,10.0,3.0,-0.013319710349872116,0.01750183624867985,0.12481452047870278,-0.7573876043394825,-0.24580284609479708,2295,0.1616772502432793,0.3485838779956427,1.0520647447842728,5,-1.0671614326266206,20.0,-0.010923230644847215,0.02416199045390449,FRAGILE
189.0,63.0,80.0,10.0,5.0,-0.013319710349872116,0.01750183624867985,0.12481452047870278,-0.7573876043394825,nan,1318,0.1616772502432793,0.37708649468892264,1.270115672861106,5,-1.0671614326266206,20.0,-0.010923230644847215,0.02416199045390449,FRAGILE
189.0,63.0,80.0,10.0,10.0,-0.013319710349872116,0.01750183624867985,0.12481452047870278,-0.7573876043394825,-0.02291310886994811,643,0.1616772502432793,0.4510108864696734,1.0997014115492858,5,-1.0671614326266206,20.0,-0.010923230644847215,0.02416199045390449,FRAGILE
189.0,63.0,80.0,15.0,3.0,-0.00585579296553318,0.017471621148143615,0.08899979535035818,-0.3274053309917245,-0.19585470989788417,2231,0.15580773578579743,0.3518601523980278,1.1534674020751687,5,-0.31514765806156103,20.0,0.00014536302080574436,0.021695377013934508,FRAGILE
189.0,63.0,80.0,15.0,5.0,-0.00585579296553318,0.017471621148143615,0.08899979535035818,-0.3274053309917245,-0.06734667891686166,1290,0.15580773578579743,0.37751937984496126,1.3306962848336052,5,-0.31514765806156103,20.0,0.00014536302080574436,0.021695377013934508,FRAGILE
189.0,63.0,80.0,15.0,10.0,-0.00585579296553318,0.017471621148143615,0.08899979535035818,-0.3274053309917245,0.006825543603654397,650,0.15580773578579743,0.4584615384615385,1.2177270045448567,5,-0.31514765806156103,20.0,0.00014536302080574436,0.021695377013934508,FRAGILE
189.0,63.0,80.0,20.0,3.0,-0.004178839830942138,0.017492900360841796,0.05988317831431855,-0.23063706075946488,-0.19312406549803018,2231,0.1533031764865979,0.36082474226804123,1.123638878405898,5,-0.12879337130380972,40.0,0.002644442055238105,0.015482994317954666,FRAGILE
189.0,63.0,80.0,20.0,5.0,-0.004178839830942138,0.017492900360841796,0.05988317831431855,-0.23063706075946488,-0.06790474496238684,1354,0.1533031764865979,0.3810930576070901,1.3222286086596593,5,-0.12879337130380972,40.0,0.002644442055238105,0.015482994317954666,FRAGILE
189.0,63.0,80.0,20.0,10.0,-0.004178839830942138,0.017492900360841796,0.05988317831431855,-0.23063706075946488,-0.008753081898236304,672,0.1533031764865979,0.4494047619047619,1.1785566830002412,5,-0.12879337130380972,40.0,0.002644442055238105,0.015482994317954666,FRAGILE
189.0,63.0,80.0,25.0,3.0,-0.006179868331804839,0.017719274258500176,0.05516766982150323,-0.34097969497831354,-0.23266143234179978,2245,0.15356030366517762,0.3487750556792873,1.0745228763331856,5,-0.2938105895542553,20.0,0.002423722354711244,0.014260714840847791,FRAGILE
189.0,63.0,80.0,25.0,5.0,-0.006179868331804839,0.017719274258500176,0.05516766982150323,-0.34097969497831354,-0.12957451496841652,1347,0.15356030366517762,0.36525612472160357,1.1786882660290667,5,-0.2938105895542553,20.0,0.002423722354711244,0.014260714840847791,FRAGILE
189.0,63.0,80.0,25.0,10.0,-0.006179868331804839,0.017719274258500176,0.05516766982150323,-0.34097969497831354,-0.036674024649961195,651,0.15356030366517762,0.41935483870967744,1.1724926999583958,5,-0.2938105895542553,20.0,0.002423722354711244,0.014260714840847791,FRAGILE
189.0,63.0,80.0,30.0,3.0,-0.005613500728929632,0.018411999124736567,0.07351544979126712,-0.29652779596129253,-0.256937581736083,2365,0.16418897752327735,0.3420718816067653,1.0569479547357854,5,-0.06597833489598577,20.0,0.003773287854428475,0.02211347583491795,FRAGILE
189.0,63.0,80.0,30.0,5.0,-0.005613500728929632,0.018411999124736567,0.07351544979126712,-0.29652779596129253,-0.15198850060564031,1429,0.16418897752327735,0.35129461161651504,1.1916100281179351,5,-0.06597833489598577,20.0,0.003773287854428475,0.02211347583491795,FRAGILE
189.0,63.0,80.0,30.0,10.0,-0.005613500728929632,0.018411999124736567,0.07351544979126712,-0.29652779596129253,-0.04598356706908174,705,0.16418897752327735,0.41702127659574467,1.15091974369036,5,-0.06597833489598577,20.0,0.003773287854428475,0.02211347583491795,FRAGILE
220.0,0.0,40.0,10.0,3.0,-0.012633656583256991,0.014720473875774602,0.09944162790205091,-0.8563213160795544,-0.21941015272324532,2302,0.14802734591507427,0.3353605560382276,1.1400333470066564,5,-0.7875272689815598,20.0,-0.005897930857580303,0.01765322560578663,FRAGILE
220.0,0.0,40.0,10.0,5.0,-0.012633656583256991,0.014720473875774602,0.09944162790205091,-0.8563213160795544,-0.09311335995904585,1324,0.14802734591507427,0.3821752265861027,1.1738411435481662,5,-0.7875272689815598,20.0,-0.005897930857580303,0.01765322560578663,FRAGILE
220.0,0.0,40.0,10.0,10.0,-0.012633656583256991,0.014720473875774602,0.09944162790205091,-0.8563213160795544,-0.024523944508606406,649,0.14802734591507427,0.4591679506933744,1.0429281320311612,5,-0.7875272689815598,20.0,-0.005897930857580303,0.01765322560578663,FRAGILE
220.0,0.0,40.0,15.0,3.0,-0.0072269852589765815,0.014464642237329416,0.06796652687176219,-0.4942056332768309,-0.19218103993327698,2237,0.14235619614473208,0.34018775145283864,1.1767767765842452,5,-0.08849253091419858,20.0,0.002973253934307962,0.018043284401654893,FRAGILE
220.0,0.0,40.0,15.0,5.0,-0.0072269852589765815,0.014464642237329416,0.06796652687176219,-0.4942056332768309,-0.07208897695216564,1303,0.14235619614473208,0.3821949347659248,1.2510597750138006,5,-0.08849253091419858,20.0,0.002973253934307962,0.018043284401654893,FRAGILE
220.0,0.0,40.0,15.0,10.0,-0.0072269852589765815,0.014464642237329416,0.06796652687176219,-0.4942056332768309,-0.006139395284424715,656,0.14235619614473208,0.4481707317073171,1.1937542939082255,5,-0.08849253091419858,20.0,0.002973253934307962,0.018043284401654893,FRAGILE
220.0,0.0,40.0,20.0,3.0,-0.005945360405979594,0.014983347617873722,0.05804224449189288,-0.39048173198558084,-0.2036441584238006,2246,0.14081881292464504,0.3468388245770258,1.1225820789344796,5,-0.3223541651579536,40.0,0.002870484445602739,0.015029100639398331,FRAGILE
220.0,0.0,40.0,20.0,5.0,-0.005945360405979594,0.014983347617873722,0.05804224449189288,-0.39048173198558084,-0.08349890257290205,1368,0.14081881292464504,0.3881578947368421,1.1951725294423523,5,-0.3223541651579536,40.0,0.002870484445602739,0.015029100639398331,FRAGILE
220.0,0.0,40.0,20.0,10.0,-0.005945360405979594,0.014983347617873722,0.05804224449189288,-0.39048173198558084,-0.02674410508817939,678,0.14081881292464504,0.4410029498525074,1.1150995614305492,5,-0.3223541651579536,40.0,0.002870484445602739,0.015029100639398331,FRAGILE
220.0,0.0,40.0,25.0,3.0,-0.008313482740031963,0.015025241323070683,0.06646192934161455,-0.5480868635961696,-0.23812303344649619,2260,0.1406587864019423,0.3411504424778761,1.046976959259859,5,-0.37884090242467733,20.0,0.001081736658934096,0.013996757935850474,FRAGILE
220.0,0.0,40.0,25.0,5.0,-0.008313482740031963,0.015025241323070683,0.06646192934161455,-0.5480868635961696,-0.13345404072806655,1361,0.1406587864019423,0.38060249816311537,1.0515692689651615,5,-0.37884090242467733,20.0,0.001081736658934096,0.013996757935850474,FRAGILE
220.0,0.0,40.0,25.0,10.0,-0.008313482740031963,0.015025241323070683,0.06646192934161455,-0.5480868635961696,-0.04269833464605694,657,0.1406587864019423,0.4185692541856925,1.121466299535943,5,-0.37884090242467733,20.0,0.001081736658934096,0.013996757935850474,FRAGILE
220.0,0.0,40.0,30.0,3.0,-0.007885064979557987,0.015517887969822595,0.07066744893646415,-0.5023699824637747,-0.24545326321650576,2367,0.15035630801259772,0.3350232361639206,1.06161636897447,5,-0.06402961940199489,40.0,0.004388031138325555,0.021504506551445438,FRAGILE
220.0,0.0,40.0,30.0,5.0,-0.007885064979557987,0.015517887969822595,0.07066744893646415,-0.5023699824637747,-0.15432565363283302,1430,0.15035630801259772,0.36643356643356645,1.0519555352983112,5,-0.06402961940199489,40.0,0.004388031138325555,0.021504506551445438,FRAGILE
220.0,0.0,40.0,30.0,10.0,-0.007885064979557987,0.015517887969822595,0.07066744893646415,-0.5023699824637747,-0.06128893677022853,706,0.15035630801259772,0.415014164305949,1.057802037039541,5,-0.06402961940199489,40.0,0.004388031138325555,0.021504506551445438,FRAGILE
220.0,0.0,50.0,10.0,3.0,-0.012530146271048315,0.015024436021623271,0.0989116769152697,-0.831718766622474,-0.21775447505184845,2293,0.15086033228800955,0.3349324029655473,1.155488123931171,5,-0.7527112956342799,20.0,-0.005742369609341979,0.017815010477017855,FRAGILE
220.0,0.0,50.0,10.0,5.0,-0.012530146271048315,0.015024436021623271,0.0989116769152697,-0.831718766622474,-0.09206661430886746,1320,0.15086033228800955,0.38106060606060604,1.1868729138890899,5,-0.7527112956342799,20.0,-0.005742369609341979,0.017815010477017855,FRAGILE
220.0,0.0,50.0,10.0,10.0,-0.012530146271048315,0.015024436021623271,0.0989116769152697,-0.831718766622474,-0.02348833016813801,646,0.15086033228800955,0.4582043343653251,1.0533549994989873,5,-0.7527112956342799,20.0,-0.005742369609341979,0.017815010477017855,FRAGILE
220.0,0.0,50.0,15.0,3.0,-0.00695308864344002,0.01476267334312891,0.0667722782748037,-0.4652479320292852,-0.1910905937101926,2227,0.14506459154873416,0.33991917377638076,1.1891354101217313,5,-0.04790404515968212,20.0,0.0033931994170389944,0.01820798181486681,FRAGILE
220.0,0.0,50.0,15.0,5.0,-0.00695308864344002,0.01476267334312891,0.0667722782748037,-0.4652479320292852,-0.06986328642887236,1298,0.14506459154873416,0.3813559322033898,1.267563181973749,5,-0.04790404515968212,20.0,0.0033931994170389944,0.01820798181486681,FRAGILE
220.0,0.0,50.0,15.0,10.0,-0.00695308864344002,0.01476267334312891,0.0667722782748037,-0.4652479320292852,-0.005184016564622129,653,0.14506459154873416,0.44716692189892804,1.2047039175434868,5,-0.04790404515968212,20.0,0.0033931994170389944,0.01820798181486681,FRAGILE
220.0,0.0,50.0,20.0,3.0,-0.005705427313714373,0.015146563021525672,0.057923684598798375,-0.3701787487486844,-0.2019330717891205,2236,0.1434516603295278,0.3466010733452594,1.1345872374800174,5,-0.2948494684637065,40.0,0.0030910110840866255,0.01526346567140116,FRAGILE
220.0,0.0,50.0,20.0,5.0,-0.005705427313714373,0.015146563021525672,0.057923684598798375,-0.3701787487486844,-0.0814034531745741,1363,0.1434516603295278,0.3873807776962582,1.2100086271775998,5,-0.2948494684637065,40.0,0.0030910110840866255,0.01526346567140116,FRAGILE
220.0,0.0,50.0,20.0,10.0,-0.005705427313714373,0.015146563021525672,0.057923684598798375,-0.3701787487486844,-0.025493975736285278,676,0.1434516603295278,0.4393491124260355,1.1304423313287657,5,-0.2948494684637065,40.0,0.0030910110840866255,0.01526346567140116,FRAGILE
220.0,0.0,50.0,25.0,3.0,-0.007933481662289465,0.015276129939298706,0.06351091316050272,-0.5137578718474354,-0.23592356907695033,2252,0.14331942588937405,0.34058614564831263,1.062761761556303,5,-0.3229353715918252,20.0,0.001804775241373746,0.01418918082822298,FRAGILE
220.0,0.0,50.0,25.0,5.0,-0.007933481662289465,0.015276129939298706,0.06351091316050272,-0.5137578718474354,-0.13130204359087927,1357,0.14331942588937405,0.3795136330140015,1.06823212289721,5,-0.3229353715918252,20.0,0.001804775241373746,0.01418918082822298,FRAGILE
220.0,0.0,50.0,25.0,10.0,-0.007933481662289465,0.015276129939298706,0.06351091316050272,-0.5137578718474354,-0.041211463702836404,655,0.14331942588937405,0.416793893129771,1.139961822538689,5,-0.3229353715918252,20.0,0.001804775241373746,0.01418918082822298,FRAGILE
220.0,0.0,50.0,30.0,3.0,-0.0077582154288233784,0.0157359610556001,0.06897027851264648,-0.48706657415505217,-0.24350544132067253,2357,0.1530011693020299,0.3347475604582096,1.074747862187746,5,-0.026956523924334497,40.0,0.004717883061506422,0.02172392573843916,FRAGILE
220.0,0.0,50.0,30.0,5.0,-0.0077582154288233784,0.0157359610556001,0.06897027851264648,-0.48706657415505217,-0.152377185708671,1425,0.1530011693020299,0.3656140350877193,1.0676691393233957,5,-0.026956523924334497,40.0,0.004717883061506422,0.02172392573843916,FRAGILE
220.0,0.0,50.0,30.0,10.0,-0.0077582154288233784,0.0157359610556001,0.06897027851264648,-0.48706657415505217,-0.05842622481747662,703,0.1530011693020299,0.4139402560455192,1.0787756056426376,5,-0.026956523924334497,40.0,0.004717883061506422,0.02172392573843916,FRAGILE
220.0,0.0,60.0,10.0,3.0,-0.012611217811954623,0.015471102007236726,0.09960744008367761,-0.8125719131653778,-0.21769729457790427,2285,0.1529843241940713,0.3347921225382932,1.1496199610754476,5,-0.7530842557274214,20.0,-0.005808504044809348,0.018342258141663927,FRAGILE
220.0,0.0,60.0,10.0,5.0,-0.012611217811954623,0.015471102007236726,0.09960744008367761,-0.8125719131653778,-0.09134210221830447,1315,0.1529843241940713,0.38098859315589356,1.1847169156024828,5,-0.7530842557274214,20.0,-0.005808504044809348,0.018342258141663927,FRAGILE
220.0,0.0,60.0,10.0,10.0,-0.012611217811954623,0.015471102007236726,0.09960744008367761,-0.8125719131653778,-0.021351670837955087,644,0.1529843241940713,0.4580745341614907,1.0641467091845183,5,-0.7530842557274214,20.0,-0.005808504044809348,0.018342258141663927,FRAGILE
220.0,0.0,60.0,15.0,3.0,-0.006803551127410712,0.015253872847964325,0.06715783234030315,-0.43991159159511184,-0.19204202699817227,2220,0.1474635634237814,0.3396396396396396,1.1824843719679932,5,-0.03376555823105894,20.0,0.0036173537162975445,0.018591626877277948,FRAGILE
220.0,0.0,60.0,15.0,5.0,-0.006803551127410712,0.015253872847964325,0.06715783234030315,-0.43991159159511184,-0.0685631962932605,1293,0.1474635634237814,0.38128383604021654,1.2696794779555254,5,-0.03376555823105894,20.0,0.0036173537162975445,0.018591626877277948,FRAGILE
220.0,0.0,60.0,15.0,10.0,-0.006803551127410712,0.015253872847964325,0.06715783234030315,-0.43991159159511184,-0.0033037810224095386,651,0.1474635634237814,0.4470046082949309,1.2167183802953159,5,-0.03376555823105894,20.0,0.0036173537162975445,0.018591626877277948,FRAGILE
220.0,0.0,60.0,20.0,3.0,-0.005461683727084776,0.015538835231141654,0.058377796057386466,-0.34467261048981446,-0.20276260008766836,2229,0.14571663234852164,0.3463436518618214,1.1268364011629988,5,-0.271112587608357,40.0,0.0033388878619560413,0.015572736537899732,FRAGILE
220.0,0.0,60.0,20.0,5.0,-0.005461683727084776,0.015538835231141654,0.058377796057386466,-0.34467261048981446,-0.0796456794175308,1358,0.14571663234852164,0.3873343151693667,1.212473206045904,5,-0.271112587608357,40.0,0.0033388878619560413,0.015572736537899732,FRAGILE
220.0,0.0,60.0,20.0,10.0,-0.005461683727084776,0.015538835231141654,0.058377796057386466,-0.34467261048981446,-0.022784554770097002,674,0.14571663234852164,0.4391691394658754,1.14494746400708,5,-0.271112587608357,40.0,0.0033388878619560413,0.015572736537899732,FRAGILE
220.0,0.0,60.0,25.0,3.0,-0.007643608657088352,0.015656254343907588,0.061254306883217646,-0.4822491972992564,-0.23543757772421442,2245,0.14564820911072887,0.3403118040089087,1.058306705537158,5,-0.29359108231603903,20.0,0.002128978152439909,0.0147193589400515,FRAGILE
220.0,0.0,60.0,25.0,5.0,-0.007643608657088352,0.015656254343907588,0.061254306883217646,-0.4822491972992564,-0.12983219317629946,1352,0.14564820911072887,0.37943786982248523,1.0667603110892763,5,-0.29359108231603903,20.0,0.002128978152439909,0.0147193589400515,FRAGILE
220.0,0.0,60.0,25.0,10.0,-0.007643608657088352,0.015656254343907588,0.061254306883217646,-0.4822491972992564,-0.03890179546495234,653,0.14564820911072887,0.4165390505359878,1.1528517517642312,5,-0.29359108231603903,20.0,0.002128978152439909,0.0147193589400515,FRAGILE
220.0,0.0,60.0,30.0,3.0,-0.007451810651271207,0.016110172392639482,0.06857928401664137,-0.4562186007859098,-0.24288774504080726,2350,0.15547872597618262,0.334468085106383,1.07061533247094,5,-0.008610820759589678,40.0,0.005030301988585362,0.022054432076592714,FRAGILE
220.0,0.0,60.0,30.0,5.0,-0.007451810651271207,0.016110172392639482,0.06857928401664137,-0.4562186007859098,-0.15158735843994736,1420,0.15547872597618262,0.3654929577464789,1.064152897559506,5,-0.008610820759589678,40.0,0.005030301988585362,0.022054432076592714,FRAGILE
220.0,0.0,60.0,30.0,10.0,-0.007451810651271207,0.016110172392639482,0.06857928401664137,-0.4562186007859098,-0.05656683242019368,701,0.15547872597618262,0.4136947218259629,1.0874542455436509,5,-0.008610820759589678,40.0,0.005030301988585362,0.022054432076592714,FRAGILE
220.0,0.0,70.0,10.0,3.0,-0.012249370645191271,0.015615510756938808,0.0971134778841709,-0.7814510936403937,-0.21389385167340205,2280,0.1549353307397448,0.3337719298245614,1.1749388549197683,5,-0.7326407906182538,20.0,-0.005422464682020145,0.019556693537223245,FRAGILE
220.0,0.0,70.0,10.0,5.0,-0.012249370645191271,0.015615510756938808,0.0971134778841709,-0.7814510936403937,-0.08596002103477521,1312,0.1549353307397448,0.3803353658536585,1.2176468638394284,5,-0.7326407906182538,20.0,-0.005422464682020145,0.019556693537223245,FRAGILE
220.0,0.0,70.0,10.0,10.0,-0.012249370645191271,0.015615510756938808,0.0971134778841709,-0.7814510936403937,-0.018084718880449206,643,0.1549353307397448,0.45878693623639194,1.0809809764097669,5,-0.7326407906182538,20.0,-0.005422464682020145,0.019556693537223245,FRAGILE
